subjectID,Min,Max,Crossover_S,Slope_S,Crossover_C,Slope_C,Slope_avg,Crossover_avg,exitflag,R,LS,AR,N,Exclude,status,WJOC,WJSR,age,agegroup,CMu,CH,CS1,CS2,CB1,CB2,Cexitflag,CR,CLS,CAR,CN,Cstatus,UMu,UH,US1,US2,UB1,UB2,Uexitflag,UR,ULS,UAR,UN,Ustatus,SemanticMax,SemanticMax-UnrelatedMax,SemanticMax-UnrelatedAtTimeOfSemanticMax,SemanticMaxDivUnrelatedAtTimeOfSemanticMax,MaxDiffBetweenSemantic&Unrelated,TimeOfMaxSemantic,TimeOfMaxDiff,variable,MinTime,MaxTime,extentCmU3,Exclude,goacc,nogoacc,gntestacc,gntotalacc,sscongruent,ssincongruent,sstotal,acc,rt,gnrt,ssrt,globalstop,respinhib
2348,6.47E-08,0.847397259,592.5677317,0.001285175,602.2619127,0.00130955,0.001297362,597.4148222,2010,0.994666305,0.001133014,0.984517692,501,,1,77.86314,82.3752,12.7,2,320.6240838,0.251233532,49.75346809,413.1915338,2.19E-02,0.033323893,2010,0.976077531,0.000292574,0.948100278,501,1,365.4359711,0.186583764,95.26073122,220.7638079,0.006650743,0.032338249,2010,0.986664914,6.83E-05,0.905444047,501,1,0.251234,0.0810893,0.0940064,1.5979,0.0971645,320.624,316,,320,756,436,,1,0.9,0.98,0.969230769,691.8888,753.3512245,722.309596,1,2065.895833,508.41125,722.6200122,1.28917827,0.680855836
2349,0.044603847,0.891629936,550.5525083,0.001612749,640.227302,0.001397517,0.001505133,595.3899051,2020,0.991330074,0.001708809,0.991423449,501,,1,107.866,100.376,12.7,2,437.181692,0.194952728,175.7215787,265.4574231,1.13E-07,0.026303012,2020,0.955816338,0.000332551,0.967460079,501,1,385.062524,0.222093023,122.1689852,186.7662667,0.008226454,0.020462034,2010,0.993646043,5.20E-05,0.899604853,501,1,0.194953,0.0800175,0.0975193,2.00088,0.103584,437.182,516,,580,724,144,,1,0.95,0.99,0.992307692,927.9135417,1076.714043,1001.530632,1,1624.96875,591.21625,1002.313792,0.983359106,0.835674094
2350,8.19E-03,0.748786055,454.0232153,0.001411369,590.2900257,0.001033959,0.001222664,522.1566205,2010,0.996962813,0.000379407,0.963796734,501,,1,111.0827,84.4535,12.5,2,406.2246468,0.165607091,186.9466101,192.6912024,1.41E-09,0.053034018,2010,0.918630553,0.000280298,0.974958634,501,1,259.4077894,0.171480093,101.8391615,168.2553766,1.15E-08,0.018213,2010,0.985044402,6.56E-05,0.938337237,501,1,0.165607,0.0218405,0.0396662,1.31496,0.0456019,406.225,480,,384,2000,1616,,1,0.9,0.98,0.984615385,595.2436,719.5770833,656.1416327,1,1428.270833,395.853875,657.4103417,1.459473601,1.459465074
2351,1.24E-08,0.779857237,464.4442791,0.001167868,452.0152845,0.001074657,0.001121262,458.2297818,2020,0.996966017,0.000421155,0.971402212,501,,1,124.6728,73.73971,13,2,236.4442126,0.230001985,96.81409328,352.9502962,6.42E-09,0.037554496,2020,0.973789377,2.50E-04,0.960713471,501,1,192.0856319,0.157762955,71.57203443,246.7439374,2.17E-07,0.010625763,2020,0.986246048,6.18E-05,0.942321254,501,1,0.230002,0.10104,0.158746,3.22784,0.16615,236.444,212,,364,672,308,,0.9875,0.25,0.84,0.876923077,602.2040816,616.4085714,608.76,1,1716.9375,400.521625,609.3063265,-3.568976812,-0.64050166
2352,0.005535035,0.830129318,483.3934745,0.001685733,561.5195165,0.00104417,0.001364951,522.4564955,2020,0.992216672,0.001330562,0.989852292,501,,1,87.90368,83.10413,12,2,400.6808719,0.282478178,128.7231644,181.5285499,4.99E-08,0.075921814,2010,0.986458388,0.000132918,0.920956817,501,1,315.029571,0.154346879,81.08507751,202.412311,5.11E-08,0.034471626,2010,0.970854629,9.23E-05,0.953419114,501,1,0.282478,0.143557,0.159486,2.29673,0.163898,400.681,440,,276,688,412,,0.9875,0.95,0.98,0.984615385,743.44,674.9663043,710.6296875,1,1257.958333,463.868125,709.2031522,1.047705773,-1.036040151
2354,7.89E-08,0.803224518,398.1161051,0.001761122,506.8112746,0.001342489,0.001551805,452.4636898,2020,0.995841235,0.000571494,0.9751691,501,,1,89,84,16.3,3,228.9318067,0.145839781,79.35431801,222.5023587,1.21E-07,0.049270594,2020,0.915160777,0.0002007,0.962584419,501,1,291.552429,0.15898415,114.0840354,150.1120586,6.95E-09,0.014509869,2011,0.989827918,3.84E-05,0.898657598,501,1,0.14584,0.000199685,0.0690084,1.89818,0.0852205,228.932,196,,484,1916,1432,,1,0.75,0.95,0.953846154,662.2775556,569.3793182,616.3503371,0.98958333,1463.831579,421.880875,615.8284369,-0.523212224,-1.585449841
2355,3.27E-08,0.892041966,424.6575294,0.002677979,501.0192052,0.001817943,0.002247961,462.8383673,2020,0.999381087,0.000165608,0.999488783,501,,3,124,118,18,3,404.0655128,0.162013234,155.0520857,191.5027828,7.59E-09,0.032895086,2020,0.977745165,8.51E-05,0.912482352,501,1,407.0736645,0.120326658,232.1223405,201.6771575,0.035310941,0.053057735,2020,0.190117993,0.00166436,0.997182131,501,1,0.162013,0.0548961,0.0567952,1.53979,0.0570709,404.066,416,,388,660,272,,1,1,1,1,584.7157143,602.2277551,593.4717347,1,1258.614583,524.495125,593.4717347,1.360203746,-0.470482058
2356,0.007326775,0.920616542,659.1645926,0.001728683,728.4243026,0.001188884,0.001458784,693.7944476,2020,0.996955082,0.000794793,0.983436483,501,,1,97.35439,92.56225,16.4,3,551.6002014,0.135865797,229.4439828,299.7929702,1.81E-08,0.00450101,2020,0.974259328,0.000118724,0.948176852,501,1,392.213799,0.174358266,111.5060897,249.9848562,0.004894976,0.01732839,2010,0.985616965,8.02E-05,0.941081514,501,1,0.135866,0.0274533,0.0363231,1.3649,0.0522951,551.6,712,,588,1020,432,,1,0.95,0.99,0.992307692,761.9556,873.0958696,815.2103125,0.98958333,1733.294737,480.05275,817.5257348,0.917889023,0.405008365
2380,0.013740787,0.661937396,616.1584703,0.001931447,624.0602085,0.00168948,0.001810463,620.1093394,2020,0.99367008,0.000920879,0.986584237,501,,1,116.2048,76.6784,17.4,3,506.2570572,0.211260492,134.9441834,102.1710186,3.18E-08,0.076548543,2010,0.945693284,0.000267377,0.974945206,501,1,408.6826521,0.105939562,100.4688923,176.5627935,0.003909364,0.042652318,2011,0.901069462,0.000128868,0.973303909,501,1,0.21126,0.0524927,0.0561622,1.36211,0.0601039,506.257,2000,,396,600,204,,1,0.85,0.97,0.976923077,565.61,595.695625,580.3458163,1,1638.03125,369.70525,580.6528125,0.630066799,-0.414706795
2382,1.29E-08,0.929999955,610.5121745,0.001833192,617.4527411,0.001621293,0.001727243,613.9824578,2020,0.998234222,0.00047173,0.997381213,501,,3,104.5822,96.9716,16.8,3,624.0485644,0.174005498,215.9617759,151.4597743,2.56E-09,0.05980972,2010,0.957914621,0.000178965,0.957607997,501,1,528.1919333,0.194309019,142.6304432,122.5862,2.59E-08,0.035362744,2010,0.966688723,0.00017291,0.97591959,501,1,0.174005,0.135763,0.157923,10.8196,0.157923,624.049,624,,652,908,256,,1,0.95,0.99,0.992307692,509.6432,553.5389796,531.3693939,1,1473.197917,453.905375,531.5910898,0.761621282,0.320278905
2383,3.44E-02,0.907412359,374.47839,0.003081387,415.2054896,0.002163886,0.002622636,394.8419398,2020,0.998609187,0.000318008,0.998526126,501,,3,121.0761,117.6248,18,3,405.0996133,0.145544852,189.9029968,80.85179623,7.08E-09,0.040806305,2010,0.916307164,0.000188153,0.973303551,501,1,1558.444348,0.060102483,143.488944,729.1779967,0.039244615,0.059085688,2011,0.457447606,0.00030768,0.98974896,501,1,0.145545,0.0771667,0.0799008,2.21718,0.0926539,405.1,276,,296,476,180,,1,1,1,1,597.9024,664.7170213,630.2764948,1,1181.0625,454.725625,631.3097106,1.77497342,0.595761293
2384,2.12E-08,0.842063975,472.3335541,0.002101102,545.4608746,0.002107397,0.002104249,508.8972144,2020,0.997121445,0.000602961,0.974413109,501,,1,119.2233,116.2048,16.8,3,369.2621482,0.087326287,84.13184704,903.7821905,1.26E-05,2.99E-06,2011,0.881178491,0.000217416,0.968679695,501,1,344.3832701,0.049465285,101.368728,147.3292956,0.010492353,0.025992005,2020,0.727284476,5.80E-05,0.964499998,501,1,0.0873263,-0.0833764,-0.0756999,0.535658,0.0207812,369.262,676,,340,1228,888,,1,0.95,0.99,0.976923077,473.0716,507.117234,489.5679381,1,1315.145833,358.32325,490.094417,1.583321218,0.124412537
2387,0.033203803,0.735144943,476.4017187,0.001523426,568.1709857,0.001634867,0.001579147,522.2863522,2010,0.993406634,0.000824285,0.971866815,501,,1,98.49349,92.56225,16.3,3,388.8078316,0.166408888,146.7092897,548.2186622,1.55E-07,0.085401364,2011,0.92465871,0.000268727,0.95941213,501,1,376.1174599,0.210702874,122.299037,138.4056171,6.76E-08,0.064910126,2020,0.955158374,0.000207967,0.970168267,501,1,0.166409,0.117007,0.141692,6.73247,0.142246,388.808,380,,628,1068,440,,1,0.95,0.99,0.992307692,563.2886,670.951087,614.876875,1,1286.395833,570.5435,617.1198435,1.26698878,0.893185409
2388,7.39E-08,0.908205886,543.4488475,0.00224019,637.44916,0.001659839,0.001950014,590.4490037,2020,0.997833203,0.000585415,0.978095555,501,,1,104.5822,102.6456,16.9,3,485.2730729,0.135466959,136.3974131,262.5420068,4.04E-08,0.043765844,2020,0.966942465,9.22E-05,0.932749918,501,1,426.0780528,0.100996343,140.7071296,166.8558804,1.61E-07,0.010465796,2020,0.970829805,5.11E-05,0.949726717,501,1,0.135467,-0.0256868,0.0392141,1.40741,0.0844257,485.273,680,,460,948,488,,1,0.8,0.96,0.961538462,546.9485714,554.0240816,550.4863265,0.98958333,1260.421053,356.917,550.4863265,0.105894864,-0.935498759
2389,0.021805752,0.840352846,469.4902917,0.002309681,552.3988168,0.001507567,0.001908624,510.9445543,2020,0.997531288,0.000451793,0.968243237,501,,1,90.80781,98.11508,17.4,3,268.56464,0.230373397,51.09231171,333.207113,7.00E-03,0.031823883,2020,0.980082887,0.00018991,0.946744393,501,1,337.1270132,0.224974791,96.25644589,115.1755247,1.32E-05,0.031636801,2020,0.978819629,0.000126105,0.964661907,501,1,0.230373,0.209497,0.220986,24.5394,0.221057,268.565,268,,476,972,496,,1,0.95,0.99,0.992307692,484.0267347,575.4817021,528.8015625,1,1354.895833,442.861875,529.7542184,0.795409836,0.09359771
2390,8.57E-08,0.926620989,607.0614636,0.002725157,622.5006736,0.002084125,0.002404641,614.7810686,2020,0.999322441,0.000215258,0.944870537,501,,1,99.2477,117.6248,16.4,3,580.9096626,0.120873397,72.61594279,146.9447133,0.004263512,0.018983431,2010,0.958922077,7.97E-05,0.945950063,501,1,459.9703174,0.029761739,142.0065969,16.01001696,1.55E-06,0.008920712,2020,0.878896469,9.18E-06,0.906105163,501,1,0.120873,-0.00897744,0.0742976,2.5952,0.0773741,580.91,612,,484,748,264,,1,0.95,0.99,0.992307692,583.1332653,645.0508163,614.0920408,1,1445.21875,475.638875,614.0920408,1.656698261,0.467513538
2392,2.33E-02,0.833098674,390.5457867,0.002464538,378.0736516,0.001548306,0.002006422,384.3097191,2020,0.996322853,0.000567766,0.974070891,501,,1,110.1173,103.8002,17.6,3,455.2046826,0.193172065,195.947456,48.32389783,3.83E-08,0.093428582,2020,0.81335218,0.00059102,0.985830654,501,1,227.7172834,0.176583723,88.02669607,140.0710745,1.25E-08,0.015092402,2020,0.986141224,5.92E-05,0.920692421,501,1,0.193172,0.026966,0.0572053,1.42073,0.0835109,455.205,2000,,352,2000,1648,,1,1,1,0.992307692,529.2476,641.4804545,581.7821277,1,1317.760417,479.47275,585.3640273,0.058413234,0.082227094
2393,2.23E-08,0.930323036,578.1175635,0.00135728,598.6330017,0.001434773,0.001396027,588.3752826,2020,0.998115389,0.000460257,0.966841511,501,,1,82.3752,97.35439,17.4,3,398.7824123,0.258272418,134.1828984,374.4765833,2.11E-06,0.021784068,2020,0.986734282,0.000192482,0.938863819,501,1,311.9184376,0.194305631,77.2020361,241.7675069,0.016818959,0.010702568,2010,0.99200074,5.51E-05,0.91680895,501,1,0.258272,0.157211,0.169707,2.91619,0.191786,398.782,556,,444,928,484,,1,0.85,0.97,0.976923077,566.6556,635.0182,600.8369,1,1437.479167,468.919625,600.8369,0.484173944,-0.184707595
2394,1.49E-08,0.902696037,537.3415677,0.001720127,586.0573803,0.002024181,0.001872154,561.699474,2020,0.999195499,0.000188872,0.931311029,501,,1,103.0284,111.0827,16.7,3,620.9171364,0.204816077,123.6147794,162.9985633,0.016154837,0.018343406,2010,0.980499316,0.000132831,0.95018518,501,1,431.4021153,0.12697896,147.4085797,135.0099291,9.89E-09,0.019590107,2021,0.97493268,5.83E-05,0.929648964,501,1,0.204816,0.0551153,0.139325,3.1274,0.14282,620.917,652,,540,780,240,,1,1,1,1,723.5074,821.2277083,771.3704082,1,1540.71875,442.545625,772.3675542,1.307455919,0.258825272
2395,1.59E-02,0.847500993,442.2710538,0.002058756,475.0417912,0.001490222,0.001774489,458.6564225,2010,0.997793127,0.000377001,0.962977643,501,,1,126.2603,109.6502,16.9,3,215.0607102,0.226059041,66.7748973,314.449247,5.85E-09,0.040356822,2020,0.978209843,1.83E-04,0.952164546,501,1,266.2348728,0.199959048,89.26101887,169.9455777,3.09E-08,0.034617472,2020,0.984608089,7.82E-05,0.931706743,501,1,0.226059,0.0750258,0.101838,1.81981,0.123651,215.061,184,,380,540,160,,0.9875,0.95,0.98,0.984615385,496.2318367,520.7266,508.6029293,1,1281.385417,402.82375,508.4792184,1.41746623,0.04994033
2396,3.06E-08,0.847897194,500.1290667,0.001541874,553.0436021,0.001157821,0.001349847,526.5863344,2020,0.996186541,0.00071689,0.969670595,501,,1,126.2603,103.4132,16.6,3,399.1459585,0.20497841,146.7380396,355.3220527,3.59E-09,0.046409102,2010,0.955555807,0.000332866,0.957074986,501,1,290.2182433,0.192106379,84.09974096,179.6327281,1.15E-08,0.037314175,2020,0.975559299,0.000114768,0.94172493,501,1,0.204978,0.0564558,0.0693604,1.51144,0.0805449,399.146,568,,500,872,372,,1,1,1,1,488.332,541.4686,514.9003,0.98958333,1697.694737,580.145375,514.9003,1.598291113,0.109150375
2397,1.00E-02,0.836654613,472.6547021,0.001630382,486.6591457,0.001321782,0.001476082,479.6569239,2020,0.994863402,0.000903237,0.978581505,501,,1,126.2603,130.8062,17.9,3,330.9480867,0.248078475,113.9461204,336.3409251,1.50E-08,0.082176028,2010,0.94999722,0.000430272,0.964314396,501,1,290.2815661,0.230694797,93.30883969,178.6010371,4.57E-08,0.024281505,2010,0.993100771,5.46E-05,0.896982249,501,1,0.248078,0.119452,0.120169,1.93949,0.148601,330.948,556,,460,2000,1540,,0.9875,0.9,0.97,0.976923077,518.4422,492.5564,505.4993,0.98958333,1474.578947,521.860875,505.4993,0.944924681,-0.686838051
2398,4.96E-08,0.839820102,421.9119961,0.002024546,496.901031,0.001760887,0.001892717,459.4065136,2010,0.995301432,0.00079547,0.979924794,501,,1,105.7798,83.10413,17,3,381.8559872,0.199238378,146.4297309,229.2970443,7.85E-09,0.038882585,2010,0.977213905,0.000140183,0.922634427,501,1,238.8987256,0.186102906,62.91687959,170.4410441,1.37E-07,0.039091295,2011,0.952678592,0.000190531,0.968162701,501,1,0.199238,0.0216328,0.078191,1.64595,0.118192,381.856,532,,332,584,252,,1,1,1,0.984615385,678.9524,720.6495918,699.590404,1,1355.25,574.585,699.8009959,1.607405641,0.006691842
2400,1.92E-08,0.947735898,322.6772626,0.002289732,426.9023096,0.001719587,0.002004659,374.7897861,2020,0.995614645,0.000818382,0.982567575,501,,1,95.0222,104.1898,16,3,176.8379598,0.172376004,40.0526437,302.6251722,2.94E-03,0.006742659,2021,0.967032862,2.02E-04,0.962612025,501,1,178.517323,0.19347295,33.67779164,193.0111372,0.003194464,0.005399777,2020,0.993096809,3.96E-05,0.905649967,501,1,0.172376,0.0742417,0.16758,35.9424,0.167676,176.838,176,,508,692,184,,1,1,1,1,455.0353061,479.651,467.4674747,1,1204.958333,373.933625,467.3431531,1.506439575,-0.25833338
2405,4.34E-08,0.811767633,465.3399677,0.0023687,566.8175476,0.001552431,0.001960566,516.0787577,2010,0.998983075,0.000192743,0.931642975,501,,1,104.5822,109.1922,17.89,3,409.1602054,0.216364963,109.3430257,131.6468201,4.25E-07,0.115615221,2010,0.976682688,0.000111315,0.914625836,501,1,331.3624057,0.140811396,66.85516081,289.1031868,1.72E-06,0.014325144,2010,0.987928047,4.47E-05,0.896004643,501,1,0.216365,0.0755536,0.0799206,1.58574,0.10129,409.16,2000,,404,2000,1596,,1,1,1,1,575.655,594.4726,585.0638,1,1083.416667,386.02175,585.0638,1.473841249,-0.346656613
2406,2.13E-08,0.909166522,704.5951903,0.001205678,663.7090862,0.001246172,0.001225925,684.1521382,2020,0.998587405,0.000356427,0.965302331,501,,1,95.81021,87.90368,11.2,2,498.0645891,0.199471225,164.8125615,326.8601547,2.00E-08,0.044316777,2010,0.948418204,0.00038583,0.969836673,501,1,342.222343,0.222653417,84.54436519,380.7583578,0.006238046,0.001689198,2010,0.994254641,6.81E-05,0.908950177,501,1,0.199471,0.034226,0.0469362,1.30771,0.0596016,498.065,680,,1108,1416,308,,1,0.9,0.98,0.984615385,576.8245455,556.7314894,566.4468132,0.98958333,1424.084211,445.96625,566.7780174,-0.258018815,-1.08393933
2415,1.66E-08,0.872297147,534.733489,0.002463496,599.352561,0.00212577,0.002294633,567.043025,2010,0.996820272,0.000890485,0.991042903,501,,3,105.7798,97.73546,17,3,760.0654128,0.085013695,234.3974888,103.279481,4.56E-08,0.049451832,2011,0.93955725,6.85E-05,0.925267805,501,1,1999.999602,0.053637586,301.6526003,520.9014087,0.01304242,0.018847863,2010,0.826358819,7.53E-05,0.96563931,501,1,0.0850137,0.0345692,0.0443837,2.09239,0.0568235,760.065,804,,588,1080,492,,1,0.95,0.99,0.992307692,603.2514,699.6226531,650.950303,1,1534.958333,538.150625,651.4370265,1.293972131,0.448270603
2469,2.78E-08,0.503138249,370.9890103,0.001292334,467.6251709,0.001402882,0.001347608,419.3070906,2010,0.993191807,0.000534278,0.995282215,501,,3,108.7426,103.0284,17.83,3,392.6439841,0.095508789,122.8985699,181.8687246,6.49E-08,0.040455001,2021,0.948458813,5.21E-05,0.910824832,501,1,1688.403887,0.059839202,999.9910439,791.7202396,0.005413829,0.059730735,2010,0.871198319,6.17E-05,0.952169747,501,1,0.0955088,0.0358309,0.0430222,1.81968,0.0430209,392.644,392,,224,480,256,,1,0.9,0.98,0.984615385,412.866,493.4216,453.1438,0.98958333,999.8947368,399.47825,453.1438,0.908759809,0.13339671
2474,7.23E-07,0.817599474,487.5261991,0.001580691,552.2689555,0.001335816,0.001458253,519.8975773,2020,0.995079312,0.000814238,0.98015977,501,,1,121.0761,111.0827,16.41,3,261.1317962,0.171314918,49.10029378,376.5217581,1.47E-08,0.056584531,2020,0.943223321,0.000256679,0.963806945,501,1,389.5691427,0.17432979,133.0897851,152.1291158,1.25E-08,0.032363118,2020,0.973182292,0.000109706,0.950574954,501,1,0.171315,0.0377477,0.046475,1.37228,0.0526034,261.132,248,,544,724,180,,1,1,1,1,518.3616,601.9115217,558.3959375,1,1436.34375,444.832,560.1365609,0.551204917,0.104145315
2476,0.010000039,0.89109438,456.4837632,0.002176149,546.9095604,0.002369047,0.002272598,501.6966618,2020,0.998482769,0.00036564,0.965579294,501,,1,111.0827,92.98452,16.25,3,442.0467276,0.111943006,75.20447232,413.6939385,0.006307258,0.018175721,2010,0.956917962,0.000109163,0.962836624,501,1,338.3349497,0.054730828,51.28380692,191.7989563,0.0042967,0.010166768,2011,0.971546477,1.05E-05,0.8444989,501,1,0.111943,0.0691201,0.0735971,2.91929,0.0802771,442.047,692,,388,1024,636,,1,0.95,0.99,0.984615385,537.939,521.06,529.4995,0.98958333,1152.726316,409.822125,529.4995,1.537422769,-0.416254366
2481,2.62E-08,0.906287081,533.2810974,0.002022253,594.7635731,0.001664238,0.001843245,564.0223352,2010,0.998477338,0.000364033,0.965205413,501,,1,114.9169,92.134,16.91,3,499.8425966,0.214277729,184.8946556,209.928929,5.38E-09,0.028684886,2020,0.983906723,0.000133982,0.927185536,501,1,335.5710621,0.180092931,93.3064545,182.4842673,5.10E-09,0.011994853,2020,0.989954782,5.37E-05,0.925990146,501,1,0.214278,0.0761015,0.102104,1.91024,0.108597,499.843,560,,464,740,276,,1,1,1,0.992307692,599.4787755,525.1888889,563.9144681,0.98958333,1533.715789,476.768,562.3338322,1.874101071,-0.86174927
2487,1.91E-08,0.876605184,453.8935568,0.001485624,568.8503693,0.001318522,0.001402073,511.371963,2010,0.995399945,0.000913606,0.983826256,501,,1,101.1291,86.26952,17.85,3,374.4073713,0.231634021,115.1627622,199.23586,6.76E-08,0.090864976,2020,0.956570989,0.000263829,0.962673911,501,1,255.3567151,0.12896577,48.27466441,412.2707556,0.000876189,0.000513518,2010,0.98371797,6.64E-05,0.932697029,501,1,0.231634,0.113731,0.116868,2.01831,0.117551,374.407,400,,376,2000,1624,,1,0.75,0.95,0.961538462,715.6675,712.6179167,714.1427083,0.97916667,1195.978723,347.202,714.1427083,0.013314432,-0.728149668
2491,0.001530199,0.826187762,514.7318661,0.002567992,536.5375262,0.00159724,0.002082616,525.6346962,2020,0.997460965,0.000524857,0.978144129,501,,1,99.62397,79.88867,16.02,3,551.9831252,0.218423186,146.5615422,91.95474032,3.62E-05,0.079580295,2020,0.928578182,0.000384071,0.974836962,501,1,363.5958193,0.14697022,102.1868759,115.2173796,1.07E-08,0.018656889,2021,0.986625828,3.58E-05,0.901795342,501,1,0.218423,0.14548,0.164994,4.08808,0.165513,551.983,560,,456,684,228,,0.9875,0.75,0.94,0.953846154,625.2541667,628.9666,627.1482653,0.98958333,1255.736842,421.832,627.1103833,0.009586845,-0.665961491
2492,0.068180634,0.779822502,425.8871712,0.002184804,475.2133,0.001571759,0.001878282,450.5502356,2020,0.989366081,0.001396865,0.986535952,501,,1,93.40131,82.3752,17.64,3,285.0313611,0.168239359,108.160867,235.3624086,1.89E-07,0.062760842,2020,0.943107338,0.000169338,0.951449648,501,1,347.6145444,0.255806788,121.7687847,86.17507616,0.02057029,0.039736109,2020,0.976317319,0.000169682,0.968435301,501,1,0.168239,-0.018659,-8.17E-05,0.999514,0.0537675,285.031,660,,476,636,160,,0.9875,0.75,0.94,0.953846154,483.979,502.4444681,492.9261856,1,1345.53125,434.68725,493.211734,-0.886917849,-0.314820714
2495,2.30E-08,0.951932331,534.1675963,0.002724107,588.5289436,0.002092457,0.002408282,561.34827,2010,0.999182635,0.000258304,0.952626396,501,,1,111.0827,104.5822,16.45,3,600.6267451,0.092964592,152.9184721,147.1062904,5.62E-06,0.015171344,2020,0.970571815,3.99E-05,0.934286983,501,1,490.9189669,0.054543974,150.3201541,133.3179706,2.22E-06,0.005781159,2011,0.977145143,1.09E-05,0.848817721,501,1,0.0929646,0.0669617,0.0699023,4.03102,0.0701882,600.627,612,,512,812,300,,1,1,1,1,481.5458,470.543125,476.1567347,0.98958333,1063.852632,509.383375,476.0444625,1.26284089,-0.84329452
2496,0.006292717,0.687269817,464.3859528,0.001942787,489.3791074,0.001466822,0.001704804,476.8825301,2010,0.998309077,0.000212512,0.964158141,501,,1,128.2119,117.6248,16.22,3,463.8811832,0.129111259,117.3308574,122.3522394,0.000189922,0.017819563,2020,0.978491154,4.79E-05,0.911090487,501,1,331.2309489,0.086011557,123.1082689,153.7059821,3.65E-07,0.010472437,2021,0.984585106,1.66E-05,0.872593145,501,1,0.129111,0.062644,0.0735876,2.32534,0.0741356,463.881,476,,368,592,224,,1,0.85,0.97,0.976923077,433.2804255,472.5676596,452.9240426,0.98958333,899.2105263,393.91,452.9240426,-0.038030442,-0.617017988
2498,1.21E-07,0.726765234,485.0812436,0.001491386,491.2938022,0.001209956,0.001350671,488.1875229,2010,0.998913335,0.000166262,0.942123676,501,,1,107.0155,98.87095,16.27,3,306.1227497,0.158307511,82.94459172,289.224037,0.003936074,0.062995917,2020,0.966902012,9.51E-05,0.92773405,501,1,282.5233311,0.133225421,66.676187,226.2359793,0.001211315,0.010565144,2011,0.990039874,2.96E-05,0.915154043,501,1,0.158308,0.0522246,0.0525456,1.49683,0.0595096,306.123,572,,448,1152,704,,1,0.95,0.99,0.992307692,533.9488,565.8164444,549.044,1,1169.520833,514.050125,549.8826222,1.857641118,0.371438635
2499,5.06E-08,0.890113369,523.8305841,0.001510147,589.5553158,0.001241716,0.001375931,556.69295,2020,0.998001078,0.000411812,0.970904311,501,,1,99.2477,79.88867,16.28,3,497.2178787,0.16178907,172.4692415,372.9518692,1.68E-07,0.006160917,2020,0.977474802,0.000144832,0.954964346,501,1,387.4312443,0.134512836,108.1726081,172.5429276,5.39E-08,0.008965487,2010,0.985190253,4.55E-05,0.918101783,501,1,0.161789,0.0631332,0.0761181,1.88849,0.0833429,497.218,624,,492,976,484,,1,0.8,0.96,0.969230769,475.6560417,479.1275556,477.3358065,0.97916667,1253.148936,371.912,477.3917986,-0.434951175,-1.138055183
2586,3.28E-08,0.917436463,588.6330522,0.001471495,621.305651,0.00138818,0.001429838,604.9693516,2020,0.998135971,0.000463482,0.975468098,501,,1,101.8849,97.73546,17.21,3,468.099394,0.146730086,163.612052,320.4372221,8.53E-10,0.017795418,2020,0.980196666,8.90E-05,0.934837752,501,1,299.5240831,0.222831072,65.56092405,267.5470057,0.011941254,0.012029528,2020,0.992791992,6.73E-05,0.927626859,501,1,0.14673,0.0131577,0.0250168,1.20554,0.0494689,468.099,728,,572,920,348,,1,0.95,0.99,0.992307692,660.4684,726.616,693.5422,1,1815.364583,501.459625,693.5422,0.35686028,-0.400916254
